Parent SKU,Variant SKU,seller-sku,asin1,item-name,Variation,Vartiation Qunatity,Multiple listing,listing-id,price,open-date,status,Taxonomy,T1,T2,T3,End Node,Manufacture Name,Manufacture Part#,Data Source Status,MFR HTML1,MFR HTML2,MFR PDF URL1,MFR PDF Page#1,MFR PDF URL2,MFR PDF Page#2,Image URL,Amazon Link,Third Party HTML 1,Third Party HTML 2,Feature Copy,Feature Bullet,Short Description,Video URL,EAN,Product Name,Attrname1,AttrValue1,AttrUnit1,Flag1,Attrname2,AttrValue2,AttrUnit2,Flag2,Attrname3,AttrValue3,AttrUnit3,Flag3,Attrname4,AttrValue4,AttrUnit4,Flag4,Attrname5,AttrValue5,AttrUnit5,Flag5,Attrname6,AttrValue6,AttrUnit6,Flag6,Attrname7,AttrValue7,AttrUnit7,Flag7,Attrname8,AttrValue8,AttrUnit8,Flag8,Attrname9,AttrValue9,AttrUnit9,Flag9,Attrname10,AttrValue10,AttrUnit10,Flag10,Attrname11,AttrValue11,AttrUnit11,Flag11,Attrname12,AttrValue12,AttrUnit12,Flag12,Attrname13,AttrValue13,AttrUnit13,Flag13,Attrname14,AttrValue14,AttrUnit14,Flag14,Attrname15,AttrValue15,AttrUnit15,Flag15,Attrname16,AttrValue16,AttrUnit16,Flag16,Attrname17,AttrValue17,AttrUnit17,Flag17,Attrname18,AttrValue18,AttrUnit18,Flag18,Attrname19,AttrValue19,AttrUnit19,Flag19,Attrname20,AttrValue20,AttrUnit20,Flag20,Attrname21,AttrValue21,AttrUnit21,Flag21,Fill Rate,Altius Remarks,PT Update/Not Update Status,Altius Comments,Data QC Comments,Data QC  Updated Status,Site Audit Comments,Site Audit Updated Status
Parent_312,Child_2,XR-923B-31VH,B008FRNUMU,Victoria Health Vitapointe Leave In Conditioner 50ml,Y,3,Y,0705UMUAJGE,9.99,05/07/2018 14:13:24 BST,Inactive,Health & Beauty>Hair Care>Conditioners,Health & Beauty,Hair Care,Conditioners,Conditioners,Victoria Health,,Found,https://www.victoriahealth.com/product/Vitapointe-Leave-In-Conditioner/6270,,,,,,https://sc01.alicdn.com/kf/HTB1zBk_dMmTBuNjy1Xbq6yMrVXaH.jpg,https://www.amazon.co.uk/THREE-PACKS-Vitapointe-Leave-Conditioner/dp/B008FRNUMU,https://www.boots.com/vitapointe-leave-in-conditioner-50ml-10086293,https://www.tesco.com/groceries/en-GB/products/256865897,"Don’t stop until you get glamorous. Vitapointe is the starting point. Vitapointe Conditioner is suitable for all hair types but is specially formulated to help prevent dry and dull hair. When massaged onto the hair Vitapointe Conditioner contains ingredients that coat the hair improving the overall softness and smoothness that dry hair can lack. Vitapointe conditioner is ideal for use when hair has become dry by making the hair manageable and easy to style, giving a softer, shiny and healthy appearance.",,Vitapointe® Hair Conditioner Liquid 50 ml Squeeze Tube 3 Pack,,5000231018398,Hair Conditioner,Brand,Vitapointe®,,,Product Type,Hair Conditioner,,,Ingredients,"Aqua, Paraffinum, Liquidum, Synthetic Beesewax, Sodium Polystyrene Sulfonate, Magnesium Sulfate, Parfum, Hexyl Cinnaamal, Linalool, Citronellol, Geraniol, Limonene, Polyglyceryl-3 Diisostearate, Sorbitan Isostearate, DMDM Hydantion, Triethanolamine, Butylene Glycol, Iodopropynyl Butyl Carbamate, Cl 47005",,,Physical Form,Liquid,,Image,Used For,For All Hair Types But is Specially Formulated to Help Prevent Dry and Dull Hair,,,Usage Instructions,Should be Used on Dry Hair - Not Wet. Simply Squeeze a Pearl Sized Drop into Your Hand and Smooth the Conditioner Over Your Hair,,,Organic (Yes/No),,,,Container Size,50,ml,,Container Type,Squeeze Tube,,Image,Package Quantity,,,Legacy,Special Features,Vitapointe Conditioner is Suitable for All Hair Types But is Specially Formulated to Help Prevent Dry and Dull Hair,,Third Party,Country of Origin,UK,,Third Party,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.67,Description Matched,,,,,,
Parent_313,Child_1,SGL-VICAR,,Vaseline Intensive Care Advanced Repair Lotion 200ml Pack of 1,,,,,,,,Health & Beauty>Skin Care>Body Care,Health & Beauty,Skin Care,Body Care,Body Care,Vaseline,,Found,http://www.vaseline.in/product/intensive-care/lotions/advanced-repair-body-lotion.html,,,,,,https://i.ebayimg.com/images/g/oawAAOSwI7ZcdYyo/s-l640.jpg,https://www.amazon.com/Vaseline-Intensive-Moisture-Locking-Unfragranced/dp/B00OQ84KWG,,,Clinically proven to moisturize and heal very dry skin in 5 days.,•Helps Relieves even stubborn dry patches|•Appropriate for sensitive skin|•Long lasting healing with non-greasy feel|•Absorbing formula|•Best for very dry skin,Vaseline® Lotion 200 ml Squeeze Bottle 1 Pack,,,Lotion,Brand,Vaseline®,,,Product Type,Lotion,,,Ingredients,,,,Skin Type,,,,Physical Form,Cream,,Image,Used For,Protects Lips Immediately Against Intensive UV Rays,,,Usage Instructions,"Apply Generously Before Sun Exposure and Reapply Frequently, Especially After Swimming, Towelling and Eating to Maintain the Original Protection",,,Organic (Yes/No),,,,Container Size,200,ml,,Container Type,Squeeze Bottle,,Image,Storage Instructions,,,,Package Quantity,,,Legacy,Special Features,,,,Country of Origin,UK,,Based on MFR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.29,Size Varied,,,,,,
Parent_313,Child_2,PU-OEYS-311N,B00OQ84KWG,Vaseline Intensive Care Advanced Repair Lotion 200ml Pack of 3,Y,3,,0111VHOZXJH,7.93,11/01/2019 10:45:55 GMT,Active,Health & Beauty>Skin Care>Body Care,Health & Beauty,Skin Care,Body Care,Body Care,Vaseline,,Found,http://www.vaseline.in/product/intensive-care/lotions/advanced-repair-body-lotion.html,,,,,,https://i.ebayimg.com/images/g/oawAAOSwI7ZcdYyo/s-l640.jpg,https://www.amazon.com/Vaseline-Intensive-Moisture-Locking-Unfragranced/dp/B00OQ84KWG,,,Clinically proven to moisturize and heal very dry skin in 5 days.,•Helps Relieves even stubborn dry patches|•Appropriate for sensitive skin|•Long lasting healing with non-greasy feel|•Absorbing formula|•Best for very dry skin,Vaseline® Lotion 200 ml Squeeze Bottle 3 Pack,,,Lotion,Brand,Vaseline®,,,Product Type,Lotion,,,Ingredients,,,,Skin Type,,,,Physical Form,Cream,,Image,Used For,Protects Lips Immediately Against Intensive UV Rays,,,Usage Instructions,"Apply Generously Before Sun Exposure and Reapply Frequently, Especially After Swimming, Towelling and Eating to Maintain the Original Protection",,,Organic (Yes/No),,,,Container Size,200,ml,,Container Type,Squeeze Bottle,,Image,Storage Instructions,,,,Package Quantity,,,Legacy,Special Features,,,,Country of Origin,UK,,Based on MFR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.29,Size Varied,Updated,,,,,
Parent_314,Child_1,SGL-VICAL,,Vaseline Intensive Care Aloe Lotion 200 ml - Pack of 1,,,,,,,,Health & Beauty>Skin Care>Body Care,Health & Beauty,Skin Care,Body Care,Body Care,Vaseline,,Found,http://www.vaseline.in/product/intensive-care/lotions/vaseline-intensive-care-aloe-soothe.html,,,,,,http://www.vaseline.in/Resources/Images/Intensive-Care-Aloe-Soothe-400x470_tcm2887-1040452.png,https://www.amazon.co.uk/Vaseline-Intensive-Care-Aloe-Lotion/dp/B01H07PPJ6,https://paytmmall.com/vaseline-intensive-care-aloe-soothe-body-lotion-200-ml-CMPLXFASVASELINE-INTVENT86992C964083A-pdp,https://www.boots.com/vaseline-intensive-care-body-lotion-aloe-soothe-200ml-10182987,"Our fresh feel formula combines pure aloe extract and Stratys 3™ multi-layer moisture to leave your skin deeply moisturized and feeling healthy, fresh, and soft.","•Moisturizes top three layers of surface skin (stratum corneum)|•Contains pure aloe extract, known to refresh and help soothe skin|•Absorbs fast for a non-greasy feel",Vaseline® Intensive Care Aloe Lotion 200 ml Tube 1 Pack,,0721865966095,Intensive Care Aloe Lotion,Brand,Vaseline®,,,Product Type,Intensive Care Aloe Lotion,,,Ingredients,"Aqua (Water), Glycerin, Stearic Acid, Isopropyl Myristate, Mineral Oil, Glyceryl Stearate, Glycol Stearate, Dimethicone, PEG-100 Stearate, Petrolatum, Cetyl Alcohol, Tapioca Starch, Phenoxyethanol, Magnesium Aluminum Silicate, Methylparaben, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Fragrance (Parfum), Propylparaben, Disodium Edta, Xanthan Gum, Stearamide Amp, Dihydroxypropyltrimonium Chloride, Hydroxyethyl Urea, Aloe Barbadensis Leaf Juice Powder, Titanium Dioxide (CI 77891)",,Third Party,Skin Type,All Skin Type,,Third Party,Physical Form,Gel,,,Used For,Soothe Dry Irritated Skin,,Third Party,Usage Instructions,,,,Organic (Yes/No),,,,Container Size,200,ml,,Container Type,Tube,,Image,Storage Instructions,Keep Out of The Reach and Sight of Children. Do Not Store Above 25 °C. Always Replace the Cap Tightly After Use,,,Package Quantity,,,Legacy,Special Features,"Anti-Redness, Anti-Blemish, Fast Acting, It Can Help to Reduce Redness and Spot Size in Under 3 Hour",,,Country of Origin,UK,,Based on MFR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.71,Size Varied,,,,,,
Parent_314,Child_2,CB-8FXA-1YP2,B01H07PPJ6,Vaseline Intensive Care Aloe Lotion 200 ml - Pack of 6,Y,6,,0111VHTE3NS,11.49,11/01/2019 10:44:45 GMT,Active,Health & Beauty>Skin Care>Body Care,Health & Beauty,Skin Care,Body Care,Body Care,Vaseline,,Found,http://www.vaseline.in/product/intensive-care/lotions/vaseline-intensive-care-aloe-soothe.html,,,,,,http://www.vaseline.in/Resources/Images/Intensive-Care-Aloe-Soothe-400x470_tcm2887-1040452.png,https://www.amazon.co.uk/Vaseline-Intensive-Care-Aloe-Lotion/dp/B01H07PPJ6,https://paytmmall.com/vaseline-intensive-care-aloe-soothe-body-lotion-200-ml-CMPLXFASVASELINE-INTVENT86992C964083A-pdp,https://www.boots.com/vaseline-intensive-care-body-lotion-aloe-soothe-200ml-10182987,"Our fresh feel formula combines pure aloe extract and Stratys 3™ multi-layer moisture to leave your skin deeply moisturized and feeling healthy, fresh, and soft.","•Moisturizes top three layers of surface skin (stratum corneum)|•Contains pure aloe extract, known to refresh and help soothe skin|•Absorbs fast for a non-greasy feel",Vaseline® Intensive Care Aloe Lotion 200 ml Tube 6 Pack,,0721865966095,Intensive Care Aloe Lotion,Brand,Vaseline®,,,Product Type,Intensive Care Aloe Lotion,,,Ingredients,"Aqua (Water), Glycerin, Stearic Acid, Isopropyl Myristate, Mineral Oil, Glyceryl Stearate, Glycol Stearate, Dimethicone, PEG-100 Stearate, Petrolatum, Cetyl Alcohol, Tapioca Starch, Phenoxyethanol, Magnesium Aluminum Silicate, Methylparaben, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Fragrance (Parfum), Propylparaben, Disodium Edta, Xanthan Gum, Stearamide Amp, Dihydroxypropyltrimonium Chloride, Hydroxyethyl Urea, Aloe Barbadensis Leaf Juice Powder, Titanium Dioxide (CI 77891)",,Third Party,Skin Type,All Skin Type,,Third Party,Physical Form,Gel,,,Used For,Soothe Dry Irritated Skin,,Third Party,Usage Instructions,,,,Organic (Yes/No),,,,Container Size,200,ml,,Container Type,Tube,,Image,Storage Instructions,Keep Out of The Reach and Sight of Children. Do Not Store Above 25 °C. Always Replace the Cap Tightly After Use,,,Package Quantity,,,Legacy,Special Features,"Anti-Redness, Anti-Blemish, Fast Acting, It Can Help to Reduce Redness and Spot Size in Under 3 Hour",,,Country of Origin,UK,,Based on MFR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.71,Size Varied,Updated,,,,,
Parent_315,Child_1,SGL-VICHH,,Vaseline Intensive Care Healthy Hands + Stronger Nails Lotion 200ml Case of 1,,,,,,,,Health & Beauty>Skin Care>Hand & Nail Care,Health & Beauty,Skin Care,Hand & Nail Care,Hand & Nail Care,Vaseline,,Found,https://www.vaseline.com/ca/en/products/lotions-and-moisturizers/vaseline-lotion-nails.html,,,,,,https://images-na.ssl-images-amazon.com/images/I/71a6Vz0ROTL._SL1500_.jpg,https://www.amazon.co.uk/Vaseline-Intensive-Healthy-Stronger-Lotion/dp/B00R7O7WNU,https://www.ebay.co.uk/itm/Vaseline-Intensive-Care-Healthy-Hands-Stronger-Nails-Lotion-200ml-Case-of-6/254144191725?epid=7029827813&hash=item3b2c2c9ced:g:CvYAAOSwo61cep7c,,,"•Vaseline® Intensive Care® Healthy Hands Stronger Nails Lotion is designed to nourish hands and nails|•Vaseline® Healthy Hands Stronger Nails Lotion is fast absorbing and non-greasy, its conditioning moisturizers leave behind smooth, soft hands|•Makes your palms, fingertips and knuckles softer, cuticles smoother, and nails stronger|•Fast absorbing and non-greasy, its conditioning moisturizers leave behind smooth, soft hands",Vaseline® Hand Nail Lotion 200 ml Squeeze Tube 1 Case,https://youtu.be/XKedJJGC7ik,5054809212626,Hand Nail Lotion,Brand,Vaseline®,,,Product Type,Hand Nail Lotion,,,Ingredients,"Aqua, Paraffinum Liquidum, Dimethicone, Stearic Acid, Glycerin, Glycol Stearate, Triethanolamine, Glyceryl Stearate, Phenoxyethanol, Petrolatum, Cetyl Alcohol, Magnesium Aluminum Silicate, Methylparaben, Carbomer, Parfum, Disodium EDTA, Stearamide AMP, Hydrolyzed Keratin.",,,Skin Type,,,,Physical Form,Lotion,,,Used For,"Nourish Hands and Nails, Makes Your Palms, Fingertips and Knuckles Softer, Cuticles Smoother, and Nails Stronger",,,Usage Instructions,"Apply 3 to 4 Pumps of This Lotions and Work Through Your Nails, Cuticles, Fingers and Hands for Noursihed and Healthy Hands and Nails",,,Organic (Yes/No),,,,Container Size,200,ml,,Container Type,Squeeze Tube,,Image,Package Quantity,,,Legacy,Special Features,"Fast Absorbing and Non-Greasy, Its Conditioning Moisturizers Leave Behind Smooth, Soft Hands",,,Country of Origin,UK,,Based on MFR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.62,,,,Image Need to Change Size Varied,Updated,,
Parent_315,Child_2,U4-S8UG-L3GP,B00R7O7WNU,Vaseline Intensive Care Healthy Hands + Stronger Nails Lotion 200ml Case of 6,Y,6,,0111VHSI4TH,11.49,11/01/2019 10:43:38 GMT,Inactive,Health & Beauty>Skin Care>Hand & Nail Care,Health & Beauty,Skin Care,Hand & Nail Care,Hand & Nail Care,Vaseline,,Found,https://www.vaseline.com/ca/en/products/lotions-and-moisturizers/vaseline-lotion-nails.html,,,,,,https://images-na.ssl-images-amazon.com/images/I/71a6Vz0ROTL._SL1500_.jpg,https://www.amazon.co.uk/Vaseline-Intensive-Healthy-Stronger-Lotion/dp/B00R7O7WNU,https://www.ebay.co.uk/itm/Vaseline-Intensive-Care-Healthy-Hands-Stronger-Nails-Lotion-200ml-Case-of-6/254144191725?epid=7029827813&hash=item3b2c2c9ced:g:CvYAAOSwo61cep7c,,,"•Vaseline® Intensive Care® Healthy Hands Stronger Nails Lotion is designed to nourish hands and nails|•Vaseline® Healthy Hands Stronger Nails Lotion is fast absorbing and non-greasy, its conditioning moisturizers leave behind smooth, soft hands|•Makes your palms, fingertips and knuckles softer, cuticles smoother, and nails stronger|•Fast absorbing and non-greasy, its conditioning moisturizers leave behind smooth, soft hands",Vaseline® Hand Nail Lotion 200 ml Squeeze Tube 6 Case,https://youtu.be/XKedJJGC7ik,5054809212626,Hand Nail Lotion,Brand,Vaseline®,,,Product Type,Hand Nail Lotion,,,Ingredients,"Aqua, Paraffinum Liquidum, Dimethicone, Stearic Acid, Glycerin, Glycol Stearate, Triethanolamine, Glyceryl Stearate, Phenoxyethanol, Petrolatum, Cetyl Alcohol, Magnesium Aluminum Silicate, Methylparaben, Carbomer, Parfum, Disodium EDTA, Stearamide AMP, Hydrolyzed Keratin.",,,Skin Type,,,,Physical Form,Lotion,,,Used For,"Nourish Hands and Nails, Makes Your Palms, Fingertips and Knuckles Softer, Cuticles Smoother, and Nails Stronger",,,Usage Instructions,"Apply 3 to 4 Pumps of This Lotions and Work Through Your Nails, Cuticles, Fingers and Hands for Noursihed and Healthy Hands and Nails",,,Organic (Yes/No),,,,Container Size,200,ml,,Container Type,Squeeze Tube,,Image,Package Quantity,,,Legacy,Special Features,"Fast Absorbing and Non-Greasy, Its Conditioning Moisturizers Leave Behind Smooth, Soft Hands",,,Country of Origin,UK,,Based on MFR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.62,,Updated,,Image Need to Change Size Varied,Updated,,
Parent_317,Child_1,SGL-LPME,,L'Oreal Paris Men Expert 5 in 1 Total Clean Shower Gel 300ml 1 Pack,,,,,,,,Health & Beauty>Men's>Skincare & Body,Health & Beauty,Men's,Skincare & Body,Skincare & Body,L'Oreal Paris,,Found,https://www.loreal-paris.co.uk/products/men/hair-and-body/shower-gel/men-expert-total-clean-shower-gel,,,,,,https://s1.thcdn.com/productimg/1600/1600/11324335-6854666468743594.jpg,https://www.amazon.co.uk/LOreal-Paris-Expert-Total-Shower-x/dp/B01N8QEHTC,https://www.tesco.com/groceries/en-GB/products/292670548,https://www.lookfantastic.com/l-oreal-paris-men-expert-total-clean-shower-gel-300ml/11324335.html,"Our 1st Men Expert shower gel enriched with Carbon and a 5 in 1 total action. Take care of face, body, hair, shaving and moisturising in one step. Feel totally clean as the shower gel helps to remove impurities such as sweat. Simplify your morning routine with this 5 in 1 wingman.",•Fresh and Intense Fragrance,L'Oreal Paris® Shower Gel 300 ml Squeeze Bottle 1 Pack,,,Shower Gel,Brand,L'Oreal Paris®,,,Product Type,Shower Gel,,,Ingredients,"Aqua/Water, Sodium Laureth Sulfate, Glycerin, Acrylates Copolymer, Sodium Chloride, Coco-Betaine, PPG-5-Ceteth-20, Parfum/Fragrance, Charcoal Powder, Sodium Hydroxide, Sodium Benzoate, Sodium Dehydroacetate, PEG-150 Pentaerythrityl Tetrastearate, PEG-6 Caprylic/Capric Glycerides, PEG-90M, Salicylic Acid, Polyquaternium-7, Polyglycerin-10, Polyglyceryl-10 Myristate, Polyglyceryl-10 Stearate, Limonene, Linalool, Pentylene Glycol, Mentha Piperita Extract/Peppermint Extract, Citric Acid, BHT, Coumarin, Glycol Distearate, (F.I.L. C220536/1)",,,Physical Form,Gel,,,Used For,"Face, Body and Hair",,,Usage Instructions,"Apply to the Face, Body and Hair During Showering",,,Ideal For,Men,,,Odour,Fresh and Intense Fragrance,,,Organic (Yes/No),No,,,Container Size,300,ml,,Container Type,Squeeze Bottle,,Image,Package Quantity,,,Legacy,Special Features,Feel Totally Clean as The Carbon Acts as a Super-Magnet,,Amazon,Country of Origin,France,,Third Party,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,,,,,
Parent_317,Child_2,7S-1HRG-IGJ6,B01N8QEHTC,L'Oreal Paris Men Expert 5 in 1 Total Clean Shower Gel 300ml 2 Pack,Y,2,,1011SZYY93T,9.38,11/10/2017 12:22:48 BST,Active,Health & Beauty>Men's>Skincare & Body,Health & Beauty,Men's,Skincare & Body,Skincare & Body,L'Oreal Paris,,Found,https://www.loreal-paris.co.uk/products/men/hair-and-body/shower-gel/men-expert-total-clean-shower-gel,,,,,,https://s1.thcdn.com/productimg/1600/1600/11324335-6854666468743594.jpg,https://www.amazon.co.uk/LOreal-Paris-Expert-Total-Shower-x/dp/B01N8QEHTC,https://www.tesco.com/groceries/en-GB/products/292670548,https://www.lookfantastic.com/l-oreal-paris-men-expert-total-clean-shower-gel-300ml/11324335.html,"Our 1st Men Expert shower gel enriched with Carbon and a 5 in 1 total action. Take care of face, body, hair, shaving and moisturising in one step. Feel totally clean as the shower gel helps to remove impurities such as sweat. Simplify your morning routine with this 5 in 1 wingman.",•Fresh and Intense Fragrance,L'Oreal Paris® Shower Gel 300 ml Squeeze Bottle 2 Pack,,,Shower Gel,Brand,L'Oreal Paris®,,,Product Type,Shower Gel,,,Ingredients,"Aqua/Water, Sodium Laureth Sulfate, Glycerin, Acrylates Copolymer, Sodium Chloride, Coco-Betaine, PPG-5-Ceteth-20, Parfum/Fragrance, Charcoal Powder, Sodium Hydroxide, Sodium Benzoate, Sodium Dehydroacetate, PEG-150 Pentaerythrityl Tetrastearate, PEG-6 Caprylic/Capric Glycerides, PEG-90M, Salicylic Acid, Polyquaternium-7, Polyglycerin-10, Polyglyceryl-10 Myristate, Polyglyceryl-10 Stearate, Limonene, Linalool, Pentylene Glycol, Mentha Piperita Extract/Peppermint Extract, Citric Acid, BHT, Coumarin, Glycol Distearate, (F.I.L. C220536/1)",,,Physical Form,Gel,,,Used For,"Face, Body and Hair",,,Usage Instructions,"Apply to the Face, Body and Hair During Showering",,,Ideal For,Men,,,Odour,Fresh and Intense Fragrance,,,Organic (Yes/No),No,,,Container Size,300,ml,,Container Type,Squeeze Bottle,,Image,Package Quantity,,,Legacy,Special Features,Feel Totally Clean as The Carbon Acts as a Super-Magnet,,Amazon,Country of Origin,France,,Third Party,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,,"Video link wrong;<Used For>remove , Designed to Remove Impurities;<Organic (Yes/No)>value not given in source;<Special Features>remove capture-Feel totally clean as the carbon acts as a super-magnet",Updated,,
Parent_317,Child_3,Z6-6RDW-C3BF,B01MTLQP96,L'Oreal Paris Men Expert 5 in 1 Total Clean Shower Gel 300ml 6 Pack,Y,6,,0121VVVZKKK,21.69,21/01/2019 11:20:57 GMT,Active,Health & Beauty>Men's>Skincare & Body,Health & Beauty,Men's,Skincare & Body,Skincare & Body,L'Oreal Paris,,Found,https://www.loreal-paris.co.uk/products/men/hair-and-body/shower-gel/men-expert-total-clean-shower-gel,,,,,,https://s1.thcdn.com/productimg/1600/1600/11324335-6854666468743594.jpg,https://www.amazon.co.uk/LOreal-Paris-Expert-Total-Shower/dp/B01MTLQP96,https://www.tesco.com/groceries/en-GB/products/292670548,https://www.lookfantastic.com/l-oreal-paris-men-expert-total-clean-shower-gel-300ml/11324335.html,"Our 1st Men Expert shower gel enriched with Carbon and a 5 in 1 total action. Take care of face, body, hair, shaving and moisturising in one step. Feel totally clean as the shower gel helps to remove impurities such as sweat. Simplify your morning routine with this 5 in 1 wingman.",•Fresh and Intense Fragrance,L'Oreal Paris® Shower Gel 300 ml Squeeze Bottle 6 Pack,,,Shower Gel,Brand,L'Oreal Paris®,,,Product Type,Shower Gel,,,Ingredients,"Aqua/Water, Sodium Laureth Sulfate, Glycerin, Acrylates Copolymer, Sodium Chloride, Coco-Betaine, PPG-5-Ceteth-20, Parfum/Fragrance, Charcoal Powder, Sodium Hydroxide, Sodium Benzoate, Sodium Dehydroacetate, PEG-150 Pentaerythrityl Tetrastearate, PEG-6 Caprylic/Capric Glycerides, PEG-90M, Salicylic Acid, Polyquaternium-7, Polyglycerin-10, Polyglyceryl-10 Myristate, Polyglyceryl-10 Stearate, Limonene, Linalool, Pentylene Glycol, Mentha Piperita Extract/Peppermint Extract, Citric Acid, BHT, Coumarin, Glycol Distearate, (F.I.L. C220536/1)",,,Physical Form,Gel,,,Used For,"Face, Body and Hair",,,Usage Instructions,"Apply to the Face, Body and Hair During Showering",,,Ideal For,Men,,,Odour,Fresh and Intense Fragrance,,,Organic (Yes/No),No,,,Container Size,300,ml,,Container Type,Squeeze Bottle,,Image,Package Quantity,,,Legacy,Special Features,Feel Totally Clean as The Carbon Acts as a Super-Magnet,,Amazon,Country of Origin,France,,Third Party,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,,"Video link wrong;<Used For>remove , Designed to Remove Impurities;<Odour>refer mfr html;<Organic (Yes/No)>value not given in source';<Special Features>remove capture-Feel totally clean as the carbon acts as a super-magnet",Updated,,
Parent_318,Child_1,SGL-XTSTF,,Xpel Therapeutic Shampoo ( 1 x 300ml) Treatment for Dandruff Psoriasis Dry Itchy Scalp,,,,,,,,Health & Beauty>Hair Care>Shampoos,Health & Beauty,Hair Care,Shampoos,Shampoos,Xpel Marketing Ltd,40441,Found,http://xpelmarketing.com/beauty/xhc-hair-care/,,,,,,http://xpelmarketing.com/wp-content/uploads/2018/02/300ML-THERAPEUTIC.jpg,https://www.amazon.co.uk/d/Hair-Shampoos/Xpel-Therapeutic-Treatment-Dandruff-Psoriasis/B01J61052G,http://www.nittodinbd.com/product/xpel-therapeutic-shampoo-treatment-for-dandruff-psoriasis-dry-itchy-scalp-%28300ml%29,http://uk.mjb-tech.com/product/xpel-therapeutic-shampoo-3-x-300ml-treatment-for-dandruff-psoriasis-dry-itchy-scalp/,,,Xpel® Therapeutic Shampoo 300 ml Bottle 1 Pack,,,Therapeutic Shampoo,Brand,Xpel®,,,Product Type,Therapeutic Shampoo,,,Ingredients,Polypeptides & Mild cleansing Surfactants,,,Physical Form,,,,Used For,"Dandruff, Psoriasis, Dry and Itchy Scalp",,,Usage Instructions,,,,Organic (Yes/No),,,,Container Size,300,ml,,Container Type,Bottle,,Image,Package Quantity,,,Legacy,Special Features,,,,Country of Origin,England,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.67,Description Matched,,,,,,
